study_id,contrast_id,x,y,z
12030018,2,8,-4,60
12030019,1,-18,-58,-24
12030019,1,11,-58,-15
12030019,1,22,-58,-21
12030019,1,29,-11,-3
12030019,1,43,-11,36
12030019,1,54,-14,45
12030019,1,58,-14,36
12030020,6,-16,-66,-4
12030020,6,-22,-74,6
12030020,6,-4,0,54
12030020,6,0,12,46
12030020,6,24,-62,-8
12040021,3,-26,-14,-14
12040021,3,-26,20,38
12040021,3,12,10,12
12040021,3,32,-36,-2
12040021,3,38,6,26
12040021,3,40,12,-12
12040022,1,-16,-42,-48
12040022,1,-16,32,52
12040022,1,-22,-14,-18
12040022,1,-4,52,-12
12040022,1,-48,-14,54
12040022,1,-48,-64,22
12040022,1,-6,-52,10
12040022,1,-8,-10,48
12040022,1,14,-6,44
12040022,1,32,-14,16
12040022,1,32,14,-40
12040023,6,70,-35,-11
12040024,8,-19,-14,8
12040025,10,-3,-48,33
12040025,10,-6,48,3
12040025,10,-6,66,15
12040025,10,15,51,3
12040025,10,6,45,6
12040025,10,9,60,15
12040026,4,-28,-74,30
12040026,4,-44,-4,6
12040026,4,12,-82,36
12040026,4,2,0,-10
12040026,4,20,-12,68
12040026,4,26,-8,48
12040026,4,4,-34,54
12040027,1,-1,-25,33
12040027,1,-25,-83,34
12040027,1,-3,-61,38
12040027,1,-38,-7,7
12040027,1,-41,-42,48
12040027,1,-47,34,14
12040027,1,-49,-66,7
12040027,1,-50,8,24
12040027,1,1,42,-5
12040027,1,11,5,0
12040027,1,25,-77,40
12040027,1,37,-42,56
12040027,1,56,-61,3
12040028,4,-2,48,-6
12040029,1,-21,32,40
12040029,1,-21,8,-14
12040029,1,-24,11,1
12040029,1,-33,14,-14
12040029,1,-33,32,37
12040029,1,-6,38,16
12040029,1,18,5,22
12040029,1,24,8,-8
12040029,1,33,35,37
12040029,1,33,5,13
12040029,1,39,11,13
12040029,1,9,29,31
12040030,2,-38,-50,-14
12040030,2,-48,-66,-2
12040030,2,36,-8,18
12040030,2,50,-62,-12
12040031,1,6,-81,9
12040032,5,-15,35,-2
12040032,5,-18,-12,52
12040032,5,-18,-62,23
12040032,5,-2,14,57
12040032,5,-21,-82,14
12040032,5,-31,-42,28
12040032,5,-44,18,19
12040032,5,18,-85,14
12040032,5,21,-28,49
12040032,5,21,8,53
12040032,5,24,50,19
12040032,5,46,-28,46
12040033,1,-28,24,-10
12040033,1,-30,54,0
12040033,1,-38,28,42
12040033,1,-48,-48,36
12040033,1,-6,34,30
12040033,1,-8,-10,-16
12040033,1,-8,8,-4
12040033,1,14,-2,-14
12040033,1,14,6,-12
12040033,1,2,32,56
12040033,1,22,52,20
12040033,1,36,22,-8
12040033,1,44,20,38
12040033,1,48,-50,36
12040033,1,8,6,-4
12040034,3,-22,28,38
12040034,3,-30,34,28
12040034,3,-32,-12,12
12040034,3,-56,-58,6
12040034,3,-8,30,52
12040034,3,34,42,22
12040034,3,42,42,4
12040034,3,58,32,8
12040034,3,6,8,40
12040035,2,-14,-90,-11
12040035,2,-26,-72,-23
12040035,2,1,48,43
12040035,2,44,8,24
12040036,2,-12,-65,-1
12040036,2,-16,-85,12
12040036,2,-20,-47,-4
12040036,2,-24,-65,-9
12040036,2,-28,-91,24
12040036,2,-37,-92,0
12040036,2,-41,-59,52
12040036,2,-8,-61,55
12040036,2,12,-73,2
12040036,2,12,-79,9
12040036,2,36,-86,-4
12040036,2,36,-92,26
12040036,2,47,-58,49
12040036,2,7,-61,52
12040037,3,-15,-18,6
12040037,3,-39,-39,48
12040037,3,-54,3,45
12040037,3,15,-63,60
12040037,3,24,-15,63
12040037,3,24,-48,-24
12040038,2,-1,34,24
12040038,2,-3,-19,34
12040039,1,-18,15,12
12040039,1,12,9,-3
12050040,2,-22,8,-10
12050040,2,-32,22,0
12050040,2,-36,12,0
12050040,2,-38,-16,8
12050040,2,-58,-28,14
12050040,2,12,-8,4
12050040,2,24,12,-6
12050040,2,38,12,2
12050040,2,38,16,0
12050040,2,46,24,-12
12050040,2,56,-28,18
12050040,2,6,-16,-2
12050040,2,64,-26,14
12050041,4,-30,22,21
12050041,4,-33,51,35
12050041,4,-36,27,-29
12050041,4,-42,2,36
12050041,4,-48,60,22
12050041,4,18,-81,-39
12050042,2,29,-86,-7
12050042,2,36,19,27
12050043,4,-23,-23,47
12050043,4,-30,34,32
12050043,4,-48,1,4
12050044,2,-41,-67,15
12050044,2,-53,-68,17
12050045,1,-16,1,-21
12050045,1,-19,-21,-19
12050045,1,-29,-37,-14
12050045,1,-29,3,-27
12050045,1,-3,27,-16
12050045,1,-3,43,-11
12050045,1,22,-5,-14
12050045,1,29,-14,-17
12050046,4,-28,-54,57
12050046,4,-32,-59,45
12050046,4,24,13,62
12050047,3,-2,-32,28
12050047,3,-6,30,40
12050047,3,18,-72,46
12050047,3,22,-50,48
12050047,3,4,22,42
12050047,3,40,-74,30
12050047,3,44,4,42
12050047,3,54,-38,40
12050047,3,6,-34,40
12050048,3,-42,4,10
12050049,1,-10,38,-10
12050049,1,38,-68,-10
12050049,1,46,-66,-10
12050049,1,46,-68,-2
12070050,2,-29,-27,57
12070050,2,-36,25,70
12070050,2,-6,18,10
12070050,2,0,45,50
12070050,2,19,23,14
12070050,2,28,3,0
12070050,2,28,67,39
12070050,2,37,57,42
12070050,2,38,41,41
12070050,2,39,34,71
12070050,2,47,7,4
12070050,2,5,11,55
12070050,2,59,27,48
12070051,2,-10,-9,6
12070051,2,-10,20,30
12070051,2,-14,21,26
12070051,2,-15,19,21
12070051,2,-18,-54,2
12070051,2,-18,-92,-10
12070051,2,-30,-58,-3
12070051,2,-5,-57,-22
12070051,2,24,-60,-26
12070051,2,24,-62,-30
12070051,2,29,88,15
12070051,2,32,-67,37
12070051,2,33,-69,33
12070051,2,34,-40,-19
12070051,2,35,-69,51
12070051,2,38,-66,46
12070051,2,4,-35,3
12070051,2,47,-70,-12
12070051,2,49,-70,-8
12070052,1,-24,6,9
12070052,1,-30,-66,-24
12070052,1,-54,0,51
12070052,1,-57,-15,9
12070052,1,-57,6,3
12070052,1,-9,6,60
12070052,1,21,6,6
12070052,1,27,30,15
12070052,1,3,6,66
12070052,1,30,-66,-27
12070052,1,54,0,45
12070052,1,60,-33,6
12070053,2,-18,10,-8
12070053,2,-20,8,-4
12070053,2,-22,6,8
12070053,2,-24,-2,8
12070053,2,-26,-12,14
12070053,2,-30,-14,-2
12070053,2,22,6,12
12070053,2,26,8,0
12070053,2,30,-12,4
12070054,1,-10,-40,76
12070054,1,-10,-78,-32
12070054,1,-12,-30,72
12070054,1,-12,-78,-36
12070054,1,-14,-16,6
12070054,1,-18,42,-12
12070054,1,-2,-10,8
12070054,1,-22,-40,12
12070054,1,-22,10,6
12070054,1,-22,4,6
12070054,1,-22,44,-10
12070054,1,-22,46,-4
12070054,1,-24,-64,-50
12070054,1,-28,-10,54
12070054,1,-28,-62,-26
12070054,1,-28,22,4
12070054,1,-28,48,-6
12070054,1,-30,-82,-34
12070054,1,-30,18,10
12070054,1,-32,42,26
12070054,1,-34,-56,-50
12070054,1,-36,-30,60
12070054,1,-38,0,-28
12070054,1,-4,-14,24
12070054,1,-4,-4,68
12070054,1,-4,-52,-14
12070054,1,-42,-34,14
12070054,1,-42,-4,-22
12070054,1,-42,-46,44
12070054,1,-42,32,26
12070054,1,-50,-8,54
12070054,1,-50,28,30
12070054,1,-52,-16,2
12070054,1,-54,-42,20
12070054,1,-54,4,12
12070054,1,-54,4,8
12070054,1,-6,0,60
12070054,1,-62,-28,10
12070054,1,-62,-34,14
12070054,1,-8,-36,68
12070054,1,-8,-50,-26
12070054,1,0,-56,-8
12070054,1,12,-34,72
12070054,1,12,14,38
12070054,1,16,-14,6
12070054,1,16,-38,78
12070054,1,2,-62,-20
12070054,1,2,-68,-44
12070054,1,20,-66,-50
12070054,1,20,-82,-38
12070054,1,22,0,26
12070054,1,22,12,6
12070054,1,24,-14,-18
12070054,1,24,-6,16
12070054,1,24,10,16
12070054,1,24,44,-6
12070054,1,26,-6,48
12070054,1,32,-56,-50
12070054,1,32,-58,-30
12070054,1,32,-8,-22
12070054,1,32,-8,58
12070054,1,34,-26,56
12070054,1,34,26,6
12070054,1,34,40,20
12070054,1,40,38,30
12070054,1,40,48,10
12070054,1,42,-44,46
12070054,1,42,16,10
12070054,1,52,-2,50
12070054,1,58,-16,2
12070054,1,58,6,20
12070054,1,6,-78,-36
12070054,1,6,-82,-26
12070054,1,6,0,70
12070054,1,66,-20,6
12070054,1,68,-32,12
12070054,1,8,-42,76
12070054,1,8,-76,-34
12070054,1,8,-80,-38
12070055,5,-38,30,22
12070055,5,-4,46,50
12070055,5,-44,-16,-28
12070055,5,-46,18,22
12070055,5,-52,-26,-22
12070055,5,-56,-38,0
12070055,5,-58,-44,18
12070055,5,-58,-6,-14
12070055,5,10,-68,18
12070056,5,-28,18,-12
12070056,5,-34,26,-8
12070056,5,-38,8,32
12070056,5,-42,10,28
12070056,5,-48,14,24
12070056,5,-50,8,-4
12070056,5,-56,-4,4
12070056,5,-58,-18,0
12070056,5,-58,-38,8
12070056,5,-64,-28,4
12070056,5,54,-36,4
12070057,1,-23,-66,57
12070057,1,-31,-55,63
12070058,1,-36,-53,50
12070058,1,-45,-66,-7
12070058,1,31,-60,45
12070058,1,33,-67,30
12070058,1,37,-57,56
12070058,1,37,-87,-2
12070058,1,39,-84,11
12070058,1,45,-68,-6
12070059,1,-18,-4,20
12070059,1,-2,-28,12
12070059,1,-2,14,48
12070059,1,-20,-14,-14
12070059,1,-28,24,-8
12070059,1,-34,-26,-26
12070059,1,-4,28,46
12070059,1,-42,-46,-28
12070059,1,-50,18,-6
12070059,1,-50,22,10
12070059,1,-8,-18,20
12070059,1,10,-76,-34
12070059,1,12,-22,-22
12070059,1,26,-22,42
12070059,1,34,26,-12
12070059,1,38,-20,44
12070059,1,4,-62,-26
12070059,1,4,22,34
12070060,1,-2,14,64
12070060,1,-2,20,56
12070060,1,-34,6,58
12070060,1,-46,6,42
12070060,1,-48,20,26
12070060,1,-50,-42,4
12070060,1,34,-86,0
12070061,1,-12,42,42
12070061,1,-3,36,-24
12070061,1,-30,-33,-21
12070061,1,-33,-72,39
12070061,1,-42,33,-18
12070061,1,-54,3,-33
12070061,1,33,-30,-21
12070061,1,45,-75,45
12100062,5,-24,-70,40
12100062,5,-28,-62,61
12100062,5,-29,20,-2
12100062,5,-31,12,8
12100062,5,-35,-47,37
12100062,5,-37,18,19
12100062,5,-40,-54,51
12100062,5,-42,0,44
12100062,5,-44,23,2
12100062,5,-44,6,26
12100062,5,-49,14,-1
12100062,5,-5,-21,-7
12100062,5,-51,36,12
12100062,5,-52,-41,45
12100062,5,-52,10,19
12100062,5,-53,4,36
12100062,5,-55,27,5
12100062,5,-8,15,30
12100062,5,1,-27,-24
12100062,5,3,11,50
12100062,5,32,14,-6
12100062,5,35,25,-8
12100062,5,4,-25,-3
12100062,5,43,25,2
12100062,5,47,11,25
12100062,5,47,15,-6
12100062,5,48,25,14
12100062,5,5,25,34
12100062,5,54,28,24
12100062,5,56,10,41
12100062,5,9,19,41
12100063,1,-12,-63,33
12100063,1,-15,-75,-33
12100063,1,-36,-69,-15
12100063,1,-36,24,-3
12100063,1,-48,36,-9
12100063,1,-6,-15,-15
12100063,1,-9,-93,3
12100063,1,24,-69,-3
12100063,1,3,-51,-36
12100063,1,3,42,48
12100063,1,33,15,-12
12100063,1,42,30,-3
12100063,1,48,-15,-18
12100063,1,48,27,6
12100063,1,54,-45,15
12100064,2,-33,16,8
12100064,2,35,18,6
12100065,10,-59,-23,-2
12100065,10,50,-24,-4
12100066,2,-12,-74,14
12100066,2,-6,42,22
12100066,2,-8,-58,46
12100066,2,-8,60,18
12100066,2,24,48,30
12100066,2,30,24,46
12100066,2,42,-30,12
12100067,2,-43,-71,24
12100067,2,-57,-43,-13
12100067,2,-8,-70,40
12100067,2,-8,-9,-2
12100067,2,14,-6,-6
12100067,2,50,-68,19
12100068,1,-12,5,40
12100068,1,-19,-71,-3
12100068,1,-22,-24,4
12100068,1,-22,-75,17
12100068,1,-24,-68,42
12100068,1,-25,19,8
12100068,1,-27,-4,7
12100068,1,-32,33,-8
12100068,1,-34,8,38
12100068,1,-38,-39,13
12100068,1,-48,-21,7
12100068,1,-6,8,54
12100068,1,21,-6,41
12100068,1,25,-27,5
12100068,1,26,-8,5
12100068,1,27,-74,15
12100068,1,29,-70,40
12100068,1,29,17,6
12100068,1,3,-62,-6
12100068,1,35,-57,-6
12100068,1,41,-39,10
12100068,1,43,9,27
12100068,1,50,-26,9
12100069,2,-50,-34,-12
12100069,2,-54,-42,6
12100069,2,10,-56,0
12100069,2,35,-45,32
12100069,2,44,-50,44
12100069,2,54,4,22
12100070,1,-24,0,-24
12100070,1,-40,-12,8
12100070,1,-40,8,-14
12100070,1,-56,-22,12
12100070,1,-8,-64,26
12100070,1,10,-54,-12
12100070,1,2,18,32
12100070,1,4,48,-16
12100070,1,40,6,-18
12100070,1,44,-14,2
12100070,1,6,-26,-2
12100070,1,6,26,-8
12100070,1,6,8,-4
12100070,1,66,-42,14
12100071,2,-12,-2,-20
12100071,2,-28,-12,-33
12100071,2,-29,12,-26
12100071,2,-43,-52,-18
12100071,2,-44,28,9
12100071,2,-55,-51,16
12100071,2,16,13,-5
12100071,2,18,34,-23
12100071,2,2,41,-4
12100071,2,31,-88,-2
12100071,2,43,31,-22
12100072,2,-40,0,-4
12100073,1,-24,50,22
12100073,1,-24,52,32
12100073,1,-36,20,4
12100073,1,-8,28,28
12100073,1,14,-88,0
12100073,1,20,52,36
12100073,1,26,54,30
12100073,1,4,-62,32
12100073,1,6,28,28
12100073,1,66,-40,18
12100073,1,8,10,62
12100074,1,-2,-64,20
12100074,1,-47,-66,25
12100074,1,-61,-12,-11
12100074,1,12,46,-4
12100074,1,49,-6,-26
12100075,3,-24,-62,46
12100075,3,-34,20,-2
12100075,3,-40,-2,58
12100075,3,-46,8,32
12100075,3,0,16,50
12100075,3,44,14,22
12100075,3,8,-90,-2
12100076,1,-24,2,4
12100076,1,-24,8,40
12100076,1,-34,-84,2
12100076,1,-54,-2,46
12100076,1,24,-4,4
12100076,1,24,-88,-10
12100076,1,30,-80,10
12100076,1,30,20,40
12100077,1,-11,19,-19
12100077,1,-14,-55,17
12100077,1,-19,14,53
12100077,1,-23,28,-16
12100077,1,-26,-39,-14
12100077,1,-28,-24,-24
12100077,1,-28,-79,43
12100077,1,-32,-66,36
12100077,1,-38,31,15
12100077,1,-39,-73,48
12100077,1,-44,43,6
12100077,1,-47,-55,-16
12100077,1,-60,-52,-15
12100077,1,23,-5,-20
12100077,1,28,-15,-23
12100077,1,29,-28,-20
12100077,1,3,-62,30
12100077,1,30,28,-15
12100077,1,31,16,46
12100077,1,40,-59,36
12100077,1,40,38,-17
12100077,1,46,-69,36
12100077,1,47,50,-2
12100077,1,49,35,8
12100077,1,50,-45,46
12100077,1,8,-53,10
12100078,1,-8,-58,10
12100078,1,-8,12,54
12100078,1,14,8,50
12100078,1,26,-34,34
12100078,1,32,-36,-6
12100079,3,-40,29,-6
12100079,3,34,23,-4
12100079,3,48,21,19
12100079,3,49,-51,-11
12100080,1,-2,8,32
12100080,1,-38,-12,6
12100080,1,-60,-20,12
12100080,1,-8,-20,0
12100080,1,10,-16,10
12100080,1,30,-4,-14
12100080,1,34,52,24
12100080,1,40,-12,8
12100080,1,60,-20,20
12100081,2,-16,-10,16
12100081,2,-35,28,14
12100081,2,-43,-15,13
12100081,2,-62,5,10
12100081,2,2,31,25
12100081,2,41,30,26
12100081,2,64,-53,5
13010001,2,-31,-11,36
13010001,2,-37,-41,9
13010001,2,-48,-65,12
13010001,2,11,-23,77
13010001,2,18,-57,-24
13010001,2,3,-12,8
13010001,2,39,-39,11
13010001,2,45,-71,35
13010001,2,49,1,46
13010001,2,60,-44,-3
13010002,4,-52,-8,30
13010002,4,2,12,40
13010002,4,6,6,58
13010003,2,-58,-8,-30
13010003,2,58,-10,-32
13010004,1,-10,-80,18
13010004,1,-58,-17,35
13010004,1,-8,-4,64
13010004,1,58,-8,38
13010004,1,6,-70,-38
13010004,1,6,4,60
13010005,1,-14,6,-18
13010005,1,-2,40,8
13010005,1,0,-32,38
13010005,1,18,12,-16
13010005,1,20,34,52
13010005,1,30,20,56
13010005,1,34,-30,12
13010005,1,34,-62,-28
13010005,1,4,32,50
13010005,1,4,46,26
13010005,1,42,-14,-4
13010005,1,44,16,48
13010005,1,46,-52,-36
13010005,1,46,-54,50
13010005,1,46,22,10
13010005,1,50,-22,20
13010005,1,50,26,38
13010005,1,56,-42,30
13010006,1,-10,-59,-15
13010006,1,-18,-46,45
13010006,1,-20,-32,10
13010006,1,-35,41,5
13010006,1,-45,8,11
13010006,1,-48,-9,34
13010006,1,-63,-5,8
13010006,1,13,-63,-13
13010006,1,31,-28,3
13010006,1,4,-78,-31
13010006,1,46,8,-3
13010006,1,56,-4,30
13010007,2,-10,-17,13
13010007,2,-23,3,12
13010007,2,-28,-45,-19
13010007,2,-3,8,44
13010007,2,-30,-36,53
13010007,2,-31,-53,52
13010007,2,-34,-88,10
13010007,2,-36,0,35
13010007,2,-38,4,14
13010007,2,-49,24,15
13010007,2,-63,-38,17
13010007,2,15,-77,-39
13010007,2,16,-7,12
13010007,2,27,-56,-22
13010007,2,33,54,17
13010007,2,34,22,7
13010007,2,38,-5,38
13010007,2,39,-50,49
13010007,2,44,-71,-5
13010008,1,-10,-44,8
13010008,1,-12,2,4
13010008,1,-30,-2,50
13010008,1,-50,-34,18
13010008,1,-50,6,26
13010008,1,36,-42,44
13010008,1,46,22,20
13010008,1,66,-20,2
13010009,1,-48,-10,6
13010009,1,-48,-16,46
13010009,1,-54,2,24
13010009,1,44,-10,44
13010009,1,66,2,16
13020010,1,-39,-66,-6
13020010,1,-42,19,45
13020010,1,-48,-60,51
13020010,1,-60,-30,-3
13020010,1,-9,48,42
13020010,1,0,-60,29
13020010,1,0,54,-6
13020010,1,27,-84,15
13020010,1,45,30,-9
13020010,1,51,-60,27
13020010,1,54,-9,-9
13020011,5,-45,47,25
13020011,5,-54,26,7
13020011,5,-64,-46,23
13020011,5,13,67,33
13020011,5,55,-46,11
13020012,1,-11,-7,29
13020012,1,-17,4,9
13020012,1,16,-14,30
13020012,1,55,-15,17
13020013,1,-2,10,2
13020013,1,-20,-76,44
13020013,1,-42,-36,53
13020013,1,32,-62,44
13020013,1,34,-52,42
13020013,1,34,27,-8
13020014,3,34,24,34
13020015,2,-3,-58,15
13020015,2,-49,-67,30
13020015,2,8,-56,15
13020016,1,-14,-10,8
13020016,1,-16,10,8
13020016,1,-22,10,8
13020016,1,-28,-4,48
13020016,1,-34,20,2
13020016,1,-36,-46,44
13020016,1,-36,-90,-6
13020016,1,-36,38,36
13020016,1,-36,48,20
13020016,1,-42,14,2
13020016,1,-58,-40,42
13020016,1,-58,-46,20
13020016,1,-58,-48,28
13020016,1,-8,-16,-8
13020016,1,10,-14,-10
13020016,1,16,-10,8
13020016,1,2,16,38
13020016,1,20,10,0
13020016,1,24,10,14
13020016,1,30,-60,36
13020016,1,32,58,16
13020016,1,36,20,2
13020016,1,46,-44,38
13020016,1,62,-44,30
13020017,4,30,6,58
13020018,3,-12,-20,4
13020018,3,-12,-32,4
13020018,3,-12,0,4
13020018,3,-16,-20,68
13020018,3,-16,-84,40
13020018,3,-20,-4,68
13020018,3,-20,-72,44
13020018,3,-20,-76,36
13020018,3,-24,-12,64
13020018,3,-24,-4,52
13020018,3,-24,-52,60
13020018,3,-24,-64,56
13020018,3,-24,-76,16
13020018,3,-24,0,64
13020018,3,-28,40,36
13020018,3,-32,28,40
13020018,3,-36,-24,32
13020018,3,-36,-52,48
13020018,3,-4,-64,56
13020018,3,-40,-8,48
13020018,3,-40,40,24
13020018,3,-44,-60,36
13020018,3,-48,-36,32
13020018,3,-48,12,-8
13020018,3,-52,-28,40
13020018,3,-56,-32,32
13020018,3,-56,-44,28
13020018,3,-56,-44,36
13020018,3,-8,-80,40
13020018,3,-8,36,36
13020018,3,12,-20,8
13020018,3,12,-28,36
13020018,3,12,-44,36
13020018,3,12,-88,32
13020018,3,12,0,4
13020018,3,16,-20,64
13020018,3,16,-20,72
13020018,3,16,-32,8
13020018,3,16,-44,24
13020018,3,16,-80,44
13020018,3,16,4,64
13020018,3,16,8,0
13020018,3,20,-12,8
13020018,3,20,44,32
13020018,3,24,-20,8
13020018,3,28,-76,16
13020018,3,32,-44,44
13020018,3,32,-64,44
13020018,3,32,32,36
13020018,3,32,48,24
13020018,3,36,-4,60
13020018,3,36,-80,24
13020018,3,36,20,4
13020018,3,36,24,-4
13020018,3,4,-12,64
13020018,3,4,0,68
13020018,3,4,16,28
13020018,3,4,16,44
13020018,3,4,16,60
13020018,3,4,32,40
13020018,3,4,8,52
13020018,3,40,-36,36
13020018,3,40,0,48
13020018,3,40,20,48
13020018,3,44,-76,4
13020018,3,44,24,36
13020018,3,48,-32,-8
13020018,3,48,-48,-12
13020018,3,52,-32,32
13020018,3,52,-32,44
13020018,3,52,-44,0
13020018,3,52,-56,-16
13020018,3,52,-60,0
13020018,3,52,16,-4
13020018,3,52,4,36
13020018,3,52,4,44
13020018,3,52,8,12
13020018,3,52,8,28
13020018,3,56,-32,-12
13020018,3,60,-24,28
13020018,3,60,-36,28
13020018,3,64,-44,12
13020018,3,64,-48,32
13020018,3,68,-20,-12
13020018,3,8,-16,68
13020018,3,8,-8,8
13030019,3,-9,-36,21
13030020,1,-13,-2,67
13030020,1,-18,-24,68
13030020,1,-22,33,57
13030020,1,-28,-8,68
13030020,1,-30,-17,67
13030020,1,-32,-37,52
13030020,1,-4,-13,67
13030020,1,-5,-23,5
13030020,1,-59,10,21
13030020,1,-63,-32,41
13030020,1,5,61,29
13030021,2,-10,48,48
13030021,2,-4,54,32
13030021,2,-50,-58,24
13030021,2,-50,26,0
13030021,2,-52,4,-32
13030021,2,-52,6,-40
13030021,2,46,12,-36
13030021,2,52,-48,12
13030021,2,52,32,-8
13030021,2,54,0,-24
13030022,10,-2,-2,42
13030022,10,-38,-72,20
13030022,10,-46,-74,20
13030023,3,-33,-70,46
13030023,3,-35,15,2
13030023,3,-37,50,16
13030023,3,-4,-10,4
13030023,3,-41,-46,46
13030023,3,-46,40,2
13030023,3,-48,12,19
13030023,3,-54,-49,0
13030023,3,41,21,3
13030023,3,44,57,12
13030023,3,57,18,5
13030023,3,60,-41,-2
13030024,1,-21,-83,25
13030024,1,-29,-58,48
13030024,1,-30,-64,-31
13030024,1,-45,31,-8
13030024,1,-53,-8,37
13030024,1,-6,-14,2
13030024,1,16,-86,-12
13030024,1,28,-66,29
13030024,1,36,-68,18
13030025,2,-11,-74,-18
13030025,2,-30,-52,-32
13030025,2,-33,-50,47
13030025,2,39,28,-15
13030026,2,-46,18,-10
13030026,2,-52,8,-30
13030026,2,-56,-10,-12
13030026,2,-56,-28,-2
13030026,2,-56,24,-6
13030026,2,-6,16,58
13030026,2,-6,44,42
13030026,2,-60,22,12
13030026,2,-8,60,28
13030026,2,28,-82,-34
13030027,4,-40,6,28
13030027,4,-54,-32,30
13030027,4,50,12,26
13030027,4,6,-92,-4
13030028,4,-33,-15,64
13030028,4,-35,-68,50
13030028,4,-51,6,42
13030028,4,-55,-52,-41
13030028,4,-62,-17,33
13030028,4,-63,-31,1
13030029,3,-40,-52,28
13030029,3,-46,34,-8
13030029,3,-6,34,46
13030029,3,-60,-40,-8
13030029,3,0,-28,-10
13030029,3,30,-92,8
13030029,3,36,2,46
13030029,3,44,22,-22
13030029,3,52,26,10
13030029,3,6,52,-24
13030030,1,-3,-49,-13
13030030,1,-44,25,-17
13030030,1,-48,14,6
13030030,1,-48,19,-12
13030030,1,-5,10,53
13030030,1,-52,-43,7
13030030,1,-54,7,43
13030030,1,-56,-2,39
13030030,1,-56,12,27
13030030,1,-59,-22,10
13030030,1,-63,-30,6
13030030,1,-65,-20,1
13030030,1,-7,-78,-6
13030030,1,25,-53,-18
13030030,1,42,14,-8
13030030,1,48,25,-4
13030030,1,50,-23,8
13030030,1,55,-20,-7
13030030,1,57,-19,8
13030030,1,59,-5,-7
13030030,1,59,3,-9
13030031,2,-46,22,28
13030032,1,-15,-6,0
13030032,1,-21,24,-15
13030032,1,-24,-93,-13
13030032,1,-36,-51,54
13030032,1,-51,-35,4
13030032,1,-51,39,-12
13030032,1,-54,15,36
13030032,1,-57,-21,39
13030032,1,-9,-30,-6
13030032,1,39,-93,-3
13030032,1,6,15,42
13040033,2,42,42,-18
13040034,2,-33,21,-6
13040034,2,-36,-54,42
13040034,2,-39,27,33
13040034,2,30,21,-6
13040034,2,36,30,36
13040034,2,6,24,39
13040035,1,-35,-20,62
13040035,1,-36,-17,58
13040035,1,-38,-26,55
13040035,1,-40,-20,54
13040035,1,-40,-25,69
13040035,1,-40,-27,66
13040035,1,-41,-15,57
13040035,1,-42,-16,56
13040035,1,-42,-23,53
13040035,1,-45,-32,49
13040035,1,-48,-18,52
13040035,1,-49,-29,56
13040035,1,-51,-16,55
13040035,1,-51,-26,56
13040036,1,-2,-18,2
13040036,1,-24,-74,42
13040036,1,-36,-60,-40
13040036,1,-4,-80,-26
13040036,1,-40,-70,-34
13040036,1,-48,4,22
13040036,1,-6,8,50
13040036,1,24,-64,-34
13040036,1,26,-70,-28
13040036,1,34,-72,-30
13040036,1,36,-52,-40
13040036,1,4,-78,-24
13040036,1,6,-70,8
13040037,2,-10,-38,64
13040037,2,-13,-1,-2
13040037,2,-18,18,-21
13040037,2,-18,45,36
13040037,2,-18,7,-1
13040037,2,-19,-12,-14
13040037,2,-28,4,-12
13040037,2,-44,-68,33
13040037,2,17,-13,-13
13040037,2,18,-101,12
13040037,2,23,2,-16
13040037,2,29,20,-23
13040037,2,7,-35,62
13040038,1,-26,-1,-7
13040038,1,-3,14,28
13040038,1,-51,6,6
13040038,1,-6,-23,5
13040038,1,0,-17,41
13040038,1,10,9,39
13040038,1,16,-16,10
13040038,1,61,-40,22
13040038,1,61,4,15
13040039,5,-22,-44,4
13040039,5,-30,0,2
13040039,5,-34,-14,-2
13040039,5,-36,6,0
13040039,5,-4,16,24
13040039,5,-50,-2,-2
13040039,5,12,-4,-6
13040039,5,16,12,60
13040039,5,32,0,-6
13040039,5,34,-14,18
13040039,5,34,-26,20
13040039,5,4,-10,60
13040039,5,40,-6,54
13040039,5,42,-34,22
13040039,5,50,0,8
13040039,5,8,-38,72
13040040,1,-6,-41,52
13040040,1,38,11,4
13040040,1,5,50,-4
13040040,1,6,-20,60
13040041,1,-16,-12,5
13040041,1,-32,16,-2
13040041,1,-4,-14,-10
13040041,1,18,6,-5
13040041,1,19,-10,10
13040041,1,28,-28,-7
13040041,1,46,13,-2
13040041,1,47,-16,16
13040041,1,5,-27,27
13040041,1,5,1,34
13040041,1,59,-33,-10
13040041,1,60,-39,31
13040041,1,7,12,52
13060042,4,-20,-14,-22
13060042,4,-32,-6,-42
13060042,4,-36,-16,16
13060042,4,-50,-38,20
13060042,4,-6,-88,-12
13060042,4,10,-102,16
13060042,4,10,-72,-4
13060042,4,28,-24,-26
13060042,4,34,28,38
13060042,4,36,-4,-46
13060042,4,4,-30,62
13060042,4,6,-56,50
13060043,1,-41,17,-6
13060043,1,-46,24,12
13060043,1,-51,0,25
13060043,1,-53,-35,0
13060043,1,-56,10,8
13060043,1,-60,-51,14
13060043,1,43,-2,30
13060043,1,44,29,15
13060043,1,47,20,-6
13060043,1,51,-33,0
13060043,1,53,9,12
13060043,1,58,-51,11
13060044,1,-2,-46,35
13060044,1,-26,-7,-13
13060044,1,-3,45,1
13060044,1,-51,-63,19
13060044,1,-65,-34,-7
13060044,1,57,-63,11
13060045,5,-11,-8,30
